page,clicks,impressions,ctr,position
https://jus-tice.co.il/%D7%AA%D7%97%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%98%D7%A8%D7%94-%D7%9B%D7%AA%D7%95%D7%91%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94-%D7%90%D7%A8%D7%A6%D7%99%D7%AA-%D7%9E%D7%A2%D7%95%D7%93%D7%9B%D7%9F/,1036,220289,0.004702912991570165,17.37156644226448
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,975,7682,0.1269200728976829,9.29523561572507
https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,732,46748,0.015658423889792078,34.48998887652948
https://jus-tice.co.il/,548,179385,0.003054881957800262,35.15249324079494
https://jus-tice.co.il/court-judge/,534,54540,0.009790979097909791,27.003025302530254
https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,461,83353,0.0055306947560375755,21.39518673593032
https://jus-tice.co.il/free-affidavit-sample/,425,19525,0.02176696542893726,16.60875800256082
https://jus-tice.co.il/force-majeure/,421,8938,0.04710226001342582,12.628440366972477
https://jus-tice.co.il/shoplifting/,396,21198,0.0186810076422304,31.909519766015663
https://jus-tice.co.il/low-value-invest-abroad/,395,78491,0.005032424099578296,52.00448459059
https://jus-tice.co.il/psakdin/%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%95%D7%93%D7%A8%D7%9B%D7%99-%D7%A2%D7%91%D7%95%D7%93%D7%AA%D7%95-%D7%A9%D7%9C-%D7%A2%D7%95%D7%91%D7%93-%D7%A1%D7%95%D7%A6%D7%99%D7%90%D7%9C%D7%99-%D7%9C%D7%A2/,391,16918,0.02311147889821492,16.13275800922095
https://jus-tice.co.il/free-divorce-agreement-template/,389,71177,0.005465248605588884,24.646922460907316
https://jus-tice.co.il/%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,382,60339,0.006330897098062613,43.31606423706061
https://jus-tice.co.il/malta-citizenship-by-investment/,367,6253,0.05869182792259715,31.29361906284983
https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%9E%D7%91%D7%A7%D7%A9%D7%99%D7%9D-%D7%9C%D7%94%D7%AA%D7%9E%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%A8%D7%94-%D7%A9%D7%99%D7%A4%D7%95%D7%98%D7%99%D7%AA/,349,8337,0.04186158090440206,17.906801007556677
https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,332,6083,0.054578333059345716,11.291796810784152
https://jus-tice.co.il/notice-of-termination/,313,41577,0.007528200687880318,46.31993650335522
https://jus-tice.co.il/lahav-433/,302,23382,0.012915918227696518,13.167137114019331
https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/,273,7888,0.034609533468559835,17.607505070993916
https://jus-tice.co.il/usa-lawyers/,270,22911,0.011784732224695562,16.7164680721051
https://jus-tice.co.il/%D7%94%D7%A8%D7%A9%D7%A2%D7%AA-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%91%D7%AA%D7%95-%D7%95%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%9B%D7%9C%D7%A4%D7%99-%D7%99%D7%9C%D7%93%D7%99%D7%95/,267,8568,0.031162464985994398,24.75887021475257
https://jus-tice.co.il/greece-lawyers/,248,8965,0.02766313441160067,21.887785833798105
