page,clicks,impressions,ctr,position
https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,608,5142,0.11824192921042397,9.787436795021392
https://jus-tice.co.il/%D7%AA%D7%97%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%98%D7%A8%D7%94-%D7%9B%D7%AA%D7%95%D7%91%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94-%D7%90%D7%A8%D7%A6%D7%99%D7%AA-%D7%9E%D7%A2%D7%95%D7%93%D7%9B%D7%9F/,474,116816,0.004057663333789892,16.118588207094916
https://jus-tice.co.il/lahav-433/,302,23380,0.012917023096663816,13.167579127459367
https://jus-tice.co.il/,279,81329,0.003430510641960432,33.517638234823984
https://jus-tice.co.il/court-judge/,234,33469,0.006991544414234068,28.289581403686995
https://jus-tice.co.il/%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,232,37574,0.006174482354819822,43.64419545430351
https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,217,22996,0.009436423725865367,36.34806053226648
https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,187,38238,0.004890423139285527,21.076677650504735
https://jus-tice.co.il/free-divorce-agreement-template/,181,36539,0.004953611209940064,25.065902186704616
https://jus-tice.co.il/force-majeure/,162,4067,0.03983280059011556,11.105729038603393
https://jus-tice.co.il/shoplifting/,162,11082,0.014618299945858148,31.598447933585994
https://jus-tice.co.il/%D7%94%D7%A8%D7%A9%D7%A2%D7%AA-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%91%D7%AA%D7%95-%D7%95%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%9B%D7%9C%D7%A4%D7%99-%D7%99%D7%9C%D7%93%D7%99%D7%95/,146,4313,0.0338511476930211,24.290285184326454
https://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/,143,8136,0.017576204523107177,42.80641592920354
