archive,path,size_bytes,is_dir,extraction_status,notes
project-control.rar,project-control/blockers.md,2178,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/business-model-review.md,4029,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/button-audit.csv,68,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/category-audit.csv,1089,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/changelog.md,2384,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/cms-audit.md,5728,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/cms-checklist.csv,3043,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/cms-review.md,2795,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/competitor-analysis.md,3489,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/competitor-element-analysis.md,5209,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/content-master/content-bodies/post-10005-%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%99%d7%a8%d7%99%d7%aa-%d7%a7%d7%9c%d7%9e%d7%9f-%d7%91%d7%a8%d7%95%d7%9d-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%92.md,32954,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
project-control.rar,project-control/content-master/content-bodies/post-10008-%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%a8%d7%95%d7%a4%d7%90-%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%a0%d7%95%d7%98%d7%a8%d7%99%d7%95%d7%a0%d7%99.md,21546,False,NOT_EXTRACTED_IN_THIS_ENVIRONMENT_NO_UNRAR_BACKEND,Archive content listed with rarfile; actual file bodies require 7-Zip/WinRAR/unrar locally or enabled backend.
